entity_id	valid	rejected	polled	electors	UNP	SLFP	JVP	ACTC	LSSP	NSSP 
LK-2315125	197.81623055069562	2.64661323019408	200.4628437808897	240.94488256820568	137.66289069137923	51.65910434472508	5.270939191081262	1.058645292077632	1.7606942752449037	0.4039567561875175
LK-2315130	296.0445649650445	3.960824954465711	300.0053899195102	360.58933456513256	206.02126768417753	77.31113382174493	7.888295593525395	1.5843299817862844	2.634990917076136	0.6045469667342401
LK-2315135	159.91844755000395	2.139573066677517	162.05802061668146	194.78447980814568	111.28933001768716	41.76221407936968	4.261128675951433	0.8558292266710067	1.4233791348844111	0.32656641544025256
LK-2315140	247.78012383411877	3.3150877058616572	251.09521153998043	301.8020951756391	172.43341462889256	64.70702245241338	6.602258883673953	1.326035082344663	2.2054057158995444	0.505987070894674
LK-2315145	150.23157028076884	2.0099708724154355	152.24154115318427	182.98563246588816	104.5481059889856	39.23251567073623	4.00301567432632	0.8039883489661741	1.3371595698595318	0.3067850278949875
LK-2315150	181.16159945622127	2.4237884049715546	183.58538786119283	220.65914503239458	126.07271604554147	47.30979830882899	4.827165960217033	0.9695153619886219	1.6124571283600238	0.36994665128513204
LK-2315155	115.05291072407299	1.539310272200509	116.5922209962735	140.13718685453202	80.06681872685888	30.045716186751616	3.065657931582487	0.6157241088802036	1.0240464126639175	0.23494735733586714
LK-2315160	966.9882747710121	12.9374821991446	979.9257569701567	1177.8147610078097	672.9397319879278	252.52603412498772	25.766017179770092	5.17499287965784	8.606830263009883	1.9746683356589128
LK-2315165	611.4628844685592	8.180854297455586	619.6437387660148	744.7763638147802	425.5249834257582	159.68166446075674	16.29281719030102	3.272341718982234	5.442420964202031	1.2486567085590103
LK-2315170	845.8173362979486	11.31631790951541	857.133654207464	1030.2256705686939	588.6152980850468	220.88261368015185	22.537340510319112	4.526527163806164	7.528329388224988	1.7272274703997204
LK-2315175	750.1381801123458	10.036212025839063	760.1743921381849	913.6861783986769	522.030927415591	195.89629431066712	19.98790858198685	4.014484810335626	6.676722105610829	1.5318428881543833
LK-2315180	1048.9018685213862	14.03341654360641	1062.9352850649925	1277.5874701125133	729.9444685113339	273.9175189137828	27.948656947898243	5.613366617442565	9.335915005851843	2.141942525076768
LK-2315185	513.0646048389606	6.864368850477602	519.9289736894382	624.9249144960593	357.04833934473703	133.98525430990122	13.67093248958276	2.7457475401910405	4.566611698422994	1.0477194561255287
LK-2315190	839.6993085489581	11.234463892086728	850.9337724410448	1022.7737669841104	584.3576829090248	219.28490942206756	22.37432177245062	4.493785556834691	7.4738749261040125	1.7147339624763953
LK-2315195	639.3338997695164	8.553744821297363	647.8876445908137	778.7239245889948	444.92078589430304	166.96009496980736	17.035458107257487	3.4214979285189453	5.690491291642035	1.3055715779874923
LK-2315200	379.82755608316563	5.081770248697397	384.909326331863	462.63901420957023	264.32694217803487	99.19080602273245	10.12074664266892	2.032708099478959	3.3807145233439524	0.7756386169064448
LK-2315205	388.83465249140176	5.202277552134068	394.0369300435358	473.60987226465176	270.5950978538451	101.54298173602318	10.360746451197533	2.0809110208536272	3.460883592577612	0.7940318369046736
LK-2315210	341.7598278672242	4.5724563624744805	346.3322842296987	416.27161412771625	237.83511441612	89.24953508354136	9.106407829264967	1.8289825449897923	3.0418867590356546	0.6979012342724208
LK-2315215	1297.7016636470032	17.36214658570618	1315.0638102327096	1580.6315492189165	903.0874856695634	338.89082540921027	34.57808562121694	6.944858634282473	11.550396465438217	2.6500118472919962
LK-2315220	591.5792942843399	7.914828740812366	599.4941230251522	720.5576771648832	411.6877341036866	154.48912562198285	15.763006292228418	3.1659314963249465	5.265443962308858	1.2080528078082033
LK-2315225	1228.0241253946106	16.429920276101736	1244.4540456707123	1495.76264728338	854.5979794982013	320.6947491365837	32.72148332882578	6.571968110440695	10.930220646838208	2.5077246737207917
LK-2315230	567.4470737188769	7.5919601165103385	575.0390338353873	691.1640574701365	394.8938075760441	148.18706993731706	15.119987937302696	3.0367840466041356	5.050651361720562	1.1587728598884202
LK-2315235	819.4758279342392	10.963890890030804	830.43971882427	998.1410856906253	570.2838994105075	214.0036092356223	21.83545427782977	4.385556356012321	7.293872676315229	1.67343597795207
LK-2315240	699.324560752674	9.356368936639724	708.6809296893138	851.7939791822736	486.66906803696355	182.62647283380042	18.633947398023537	3.7425475746558896	6.224447545217164	1.4280773640134317
LK-2315245	618.2606930785487	8.271803205709675	626.5324962842584	753.0562566865398	430.2556669546715	161.4568914141837	16.473949121266006	3.3087212822838703	5.502925922114226	1.2625383840293716
LK-2315250	1123.6777632312712	15.033854534401424	1138.7116177656726	1368.6662917018696	781.981987329381	293.4450154014796	29.941108188513155	6.01354181376057	10.001469542886001	2.2946409552507436
LK-2315255	654.459023926743	8.756106142162716	663.2151300689058	797.1466862286599	455.4465567461353	170.90997494118238	17.43847665365459	3.502442456865087	5.825114822996671	1.3364583059090462
LK-2315260	765.9430851305715	10.247668237529828	776.1907533681014	932.9369293255181	533.0297666203146	200.02369697738484	20.409040321480457	4.099067295011931	6.817396132756685	1.5641177836229738
LK-2315265	730.0846447128768	9.767912746489491	739.8525574593662	889.260494426986	508.0754110052966	190.65937479805754	19.453569385640126	3.907165098595797	6.498232479769851	1.4908919455168173
LK-2315270	524.1110438301936	7.0121608263905015	531.1232046565841	638.3797404126688	364.7357000792213	136.86999810922006	13.965271877400872	2.8048643305562004	4.664932255030313	1.070277178764866
LK-2315275	895.1014487203728	11.975697494357577	907.0771462147303	1090.2548938889513	622.9127536696687	233.75300909249742	23.8505470098153	4.790278997743031	7.966990333088409	1.8278696175598408
LK-2315280	1011.1740307359441	13.5286501027962	1024.7026808387404	1231.6340646742474	703.6891749258647	264.0650093222631	26.94337473104254	5.41146004111848	9.000112489439156	2.064899226216262
LK-2315285	930.2801082770686	12.446358094572505	942.7264663716412	1133.1033395003076	647.3940409317955	242.93980857648205	24.787904752559136	4.978543237829002	8.280103490284024	1.8997072881189612
LK-2315290	391.38383072014784	5.236383392729353	396.6202141128772	476.7148320915617	272.36910417718764	102.20869184355831	10.428670925309406	2.0945533570917414	3.4835729517946854	0.7992374652060592
LK-2315295	917.3642719180885	12.273555168889729	929.6378270869783	1117.3715430439643	638.4057422268601	239.5668773649708	24.44375408372565	4.909422067555892	8.165144070250852	1.8733321047252744
LK-2315300	382.0368438814122	5.111328643879976	387.1481725252922	465.3299793928921	265.8644143249317	99.76775478259621	10.179614520232542	2.0445314575519906	3.4003786346654157	0.7801501614343122
LK-2315305	1724.943934784846	23.078285469475873	1748.0222202543218	2101.02281620901	1200.4109454617692	450.4638394320959	45.962227482366686	9.231314187790348	15.353133070219737	3.522475150604212
LK-2315310	850.2359118944418	11.37543469988057	861.6113465943224	1035.6076009353376	591.6902423788405	222.03651119987936	22.655076265446354	4.5501738799522276	7.567657610867916	1.7362505594554554
LK-2315315	1188.9367258871705	15.906964053640708	1204.8436899408114	1448.153263270762	827.3965492069494	310.4871941543786	31.679974725777072	6.362785621456283	10.58231713884308	2.4279050397662134
LK-2315320	515.4438378524569	6.896200968366534	522.3400388208235	627.8228770011751	358.70407857985674	134.60658374360068	13.734328665420508	2.7584803873466135	4.587788433692262	1.0525780425401552
LK-2315325	1061.8177048803664	14.206219469289186	1076.0239243496555	1293.3192665688566	738.9327672162693	277.2904501252941	28.29280761673173	5.682487787715675	9.450874425885017	2.168317708470455
LK-2315330	888.9834209713822	11.893843476928895	900.877264448311	1082.8029903043678	618.6551384936467	232.15530483441316	23.68752827194681	4.7575373907715575	7.912535870967433	1.8153761096365155
LK-2315335	890.1730374781304	11.909759535873361	902.0827970140037	1084.2519715569256	619.4830081112066	232.46596955126287	23.719226359865683	4.763903814349344	7.9231242386020675	1.8178054028438289
LK-3	952398.9999999987	10093.000000000005	962492.0000000001	1172164.000000002	466814.0	401914.0000000009	71914.00000000006	1174.0000000000002	8839.000000000007	1744.0000000000014
LK-31	412810.99999999924	5104.999999999997	417916.00000000047	512489.0	206785.9999999999	177924.00000000015	20650.999999999993	423.9999999999994	6170.999999999999	855.0000000000002
LK-3103	20644.382786737042	295.17792721042156	20939.56071394746	25213.186330644123	10184.068777283175	9382.441257759829	906.1876307655219	15.490386850692682	126.50482594732354	29.689908130494295
LK-3103005	230.09347097974052	3.2899270726604275	233.38339805240093	281.01540342508804	113.50727981884403	104.57268195242074	10.099980196826326	0.17264923413378336	1.4099687454258976	0.3309110320897515
LK-3103010	476.7107100729273	6.816114617325193	483.5268246902525	582.2114462343834	235.16589032485814	216.65507176497937	20.925273154645566	0.3576969770024883	2.9211919788536544	0.6855858725881026
LK-3103015	362.2836158873113	5.180010848695143	367.46362673600646	442.4605184987472	178.71792531620503	164.65034483352417	15.902482284769636	0.2718373040131562	2.2200046494407757	0.5210214993585494
LK-3103020	611.3794201975152	8.741637464160561	620.1210576616758	746.6836572156739	301.5992354252947	277.85919082510355	26.836572156737816	0.4587448231920994	3.746416056068812	0.8792609111181906
LK-3103025	448.6203042800685	6.414471814917817	455.03477609498634	547.9043592812309	221.30862815666893	203.88856840274488	19.69224146095761	0.3366195121531216	2.749059349250493	0.645187398293483
LK-3103030	1032.7355070903973	14.766279500271219	1047.5017865906684	1261.2899615129625	509.45816794813294	469.35674125862084	45.33204756205712	0.7749067959326004	6.3284055001162365	1.485238025537484
LK-3103035	451.51196369992164	6.455817397518576	457.96778109744025	551.4359711734672	222.7351110269237	205.20276727826902	19.81917119413137	0.33878925118173286	2.7667788846508183	0.649346064764988
LK-3103040	325.9313260377293	4.660237810285596	330.5915638480149	398.0631118534909	160.78499780443073	148.12898754122074	14.306794210585226	0.24456058479632864	1.997244775836684	0.46874112085962993
LK-3103045	273.4683622775372	3.9101108116718186	277.378473089209	333.98958180863247	134.9045228726656	124.2856650852828	12.003926194432726	0.20519531956295256	1.6757617764307793	0.3932910291623258
LK-3103050	425.9001231240798	6.08961366591185	431.98973678999164	520.1559801279457	210.10054846181	193.56272009505523	18.694936414592355	0.3195715626426044	2.6098344282479355	0.6125121617316583
LK-3103055	747.7005071334476	10.69078635819636	758.391293491644	913.1739321353848	368.84771359444824	339.8142806712415	32.820402434929356	0.5610325202552027	4.581765582084155	1.0753123304891383
LK-3103060	342.45509415117573	4.896498282289936	347.35159243346567	418.24375123769835	168.93632849160088	155.63869540135866	15.032106971578141	0.2569590935312503	2.098499263838544	0.4925049292682297
LK-3103065	404.0061303737633	5.7765685405061	409.7826989142694	493.41663294387087	199.30003530130958	183.61235718037244	17.733897006276745	0.30314353856883325	2.475672231645471	0.5810251155902637
LK-3103070	303.6242390845768	4.341286173079738	307.9655252576565	370.819248684811	149.78070137675107	137.99088193003453	13.327621983244793	0.2278225980041845	1.8605512170341734	0.4366599795080203
LK-3103075	282.9695289427688	4.045960583074314	287.0154895258432	345.5934494545517	139.59153801778842	128.60374710486212	12.42098103200365	0.21232446208553252	1.7339831070318488	0.4069552189972706
LK-3103080	432.0965361666221	6.178211342913476	438.27474750953564	527.7237198970234	213.1572974694988	196.37886054260693	18.966928699964697	0.3242210034181999	2.647804861248633	0.6214235898848832
LK-3103085	484.1464057239782	6.922431829727147	491.06883755370535	591.2927339572768	238.83398913408473	220.03444030204147	21.251663897092378	0.36327630593320304	2.9667564984544916	0.6962795863719725
LK-3103090	423.00846370422664	6.048268083311091	429.05673178753773	516.6243682357094	208.67406559155523	192.24852121953109	18.568006681418595	0.31740182361399305	2.59211489284761	0.6083534952601534
LK-3103095	366.4145579156729	5.239075966696228	371.65363388236915	447.5056783447991	180.75575798799755	166.52777179855866	16.083810475017867	0.2749369311968866	2.2453182714412407	0.5269624514606993
LK-3103100	349.8907898022266	5.002815494691888	354.89360529691845	427.3250389605917	172.60442730082744	159.01806393842074	15.358497714024953	0.262538422461965	2.144063783439381	0.5031986430520996
LK-3103105	305.2766158959214	4.364912220280171	309.6415281162016	372.8373126232317	150.59583444546809	138.74185271604833	13.400153259344084	0.22906244887767666	1.8706766658343592	0.4390363603488802
LK-3103110	670.864985405922	9.592175163376183	680.4571605692981	819.3339589988204	330.94402589910715	304.89413912160006	29.447698096312305	0.5033794546378172	4.110932212875507	0.9648106213891495
LK-3103115	588.6592390415265	8.416779315154594	597.0760183566811	718.9352780623886	290.3911557304358	267.53334251741387	25.83926711037256	0.4416968736815822	3.607191135066255	0.8465856745563659
LK-3103120	442.42389123752616	6.325874137916189	448.74976537544234	540.3366195121531	218.25187914898015	201.07242795519318	19.42024917558527	0.331970071377526	2.7110889162497958	0.6362759701402582
LK-3103125	427.96559413826066	6.119146224912393	434.084740363173	522.6785600509717	211.11946479770629	194.5014335775725	18.78560050971647	0.3211213762344696	2.6224912392481685	0.6154826377827334
LK-3103130	493.23447818637374	7.052375089329534	500.28685327570327	602.3920856185908	243.31722101202828	224.16477962511732	21.65058591563848	0.3700954857374099	3.022446466855514	0.7093496809967024
