entity_id	valid	rejected	polled	electors	UPFA	UNP	DNA	ITAK	UPF	TMVP	SMBP	TULF	AITC	DPLF	SLNF	IG4B	EDF	EPDP	ONF	UNAF	ELPP	LLF	USP	IG4J	PERLF	IG2G	JSP	UDF	IG6B	IG8B	DUA	IG3J	IG6J	ELMS	PNF	IG6G	IG5J	IG5M	SEP	SLLP	OWORS	IG8K	IG5B	IG9G	IG7G	IG9V	IG7J	IG5N	IG2M	IG4M	IG9K	IG2J	IG5G	IG5K	NPP	IG9J	IG4K	IG1A	IG1K	IG3K	MNA	OWO	IG6D	TLP	IG9M	MLF	IG1M	IG4H	IG3M	IG8D	IG7K	RJP	IG7M	IG1B	IG7T	IG6A	IG8M	IG8J	IG7A	IG6M	AITUF	J	IG1J	IG3B	IG3G	IG2K	IG6K	IG9D	IG8G	IG7C	CDUA	IG9B	IG4G	IG5A	IG8C	IG5P	IG7V	IG8R	IG2A	IG1H	IG3T	IG3A	IG2R	IG2B	IG3H	IG9N	IG7R	IG9R	IG4C	IG9C	IG3R	IG8P	IG7P	IG1G	IG6T	IG4P	IG2C	IG9P	IG8V	IG6P	IG2V	IG5T	IG7B	IG6N	IG3N	IG2P	IG1R	IG5V	IG3C	IG6V	IG2H	IG2N	IG1C	IG3P	IG4R	IG5D	IG5R	IG6C	NSU	IG4T	IG1P	IG3D	IG7N	IG4N	IG2D	IG5C	IG9T	IG4V	IG2T	IG1T	IG1N	OWOS	IG4A	IG4D	IG3V	IG1D	IG8N	IG6R	IG8T	IG1V	IG7D	JS	OORS 
LK-2106230	395.0716334860796	41.21245523508799	436.57546497747313	728.3171762486041	227.3031114020563	148.76980245677538	17.536899765104547	0	0	0	0.0	0	0	0	0.30619199815164233	0	0	0	0	0.18766606338326466	0	0.02469290307674535	0	0	0	0	0.02469290307674535	0	0	0	0	0	0	0.03457006430744349	0.04444722553814163	0	0	0.05926296738418884	0	0.02469290307674535	0	0	0	0	0	0	0	0	0.02963148369209442	0.02469290307674535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01975432246139628	0.0987716123069814	0.01975432246139628	0	0.01481574184604721	0	0	0	0.01975432246139628	0	0	0	0.01975432246139628	0	0	0.02469290307674535	0	0	0	0	0	0	0	0	0	0	0.01975432246139628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106235	196.38063652816822	20.48572336247064	217.01119604143403	362.02900573761025	112.98692672032038	73.94990180599946	8.717172397858986	0	0	0	0.0	0	0	0	0.1522007008356117	0	0	0	0	0.0932843005121491	0	0.01227425006738804	0	0	0	0	0.01227425006738804	0	0	0	0	0	0	0.017183950094343255	0.022093650121298474	0	0	0.0294582001617313	0	0.01227425006738804	0	0	0	0	0	0	0	0	0.01472910008086565	0.01227425006738804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009819400053910432	0.04909700026955216	0.009819400053910432	0	0.007364550040432825	0	0	0	0.009819400053910432	0	0	0	0.009819400053910432	0	0	0.01227425006738804	0	0	0	0	0	0	0	0	0	0	0.009819400053910432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106240	354.2552658939505	36.95463822249605	391.4711771727829	653.0719319188263	203.8195540837152	133.39982286572453	15.7250953059417	0	0	0	0.0	0	0	0	0.27455812699757404	0	0	0	0	0.16827756170819053	0	0.022141784435288227	0	0	0	0	0.022141784435288227	0	0	0	0	0	0	0.03099849820940352	0.03985521198351881	0	0	0.05314028264469175	0	0.022141784435288227	0	0	0	0	0	0	0	0	0.026570141322345874	0.022141784435288227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017713427548230583	0.08856713774115291	0.017713427548230583	0	0.013285070661172937	0	0	0	0.017713427548230583	0	0	0	0.017713427548230583	0	0	0.022141784435288227	0	0	0	0	0	0	0	0	0	0	0.017713427548230583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106245	293.03071450575686	30.56791270360815	323.81474546574765	540.2040654241596	168.59421810620356	110.34485347914821	13.007388617197428	0	0	0	0.0	0	0	0	0.22710732026647157	0	0	0	0	0.13919480919557936	0	0.018315106473102548	0	0	0	0	0.018315106473102548	0	0	0	0	0	0	0.025641149062343563	0.032967191651584585	0	0	0.04395625553544611	0	0.018315106473102548	0	0	0	0	0	0	0	0	0.021978127767723055	0.018315106473102548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014652085178482037	0.07326042589241019	0.014652085178482037	0	0.010989063883861528	0	0	0	0.014652085178482037	0	0	0	0.014652085178482037	0	0	0.018315106473102548	0	0	0	0	0	0	0	0	0	0	0.014652085178482037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106250	230.2659228310678	24.020514844622433	254.4562651623089	424.4967557472371	132.4827101544149	86.70988486272094	10.221311948862105	0	0	0	0.0	0	0	0	0.17846278254842313	0	0	0	0	0.10938041511032384	0	0.014392159882937348	0	0	0	0	0.014392159882937348	0	0	0	0	0	0	0.020149023836112286	0.02590588778928723	0	0	0.034541183719049635	0	0.014392159882937348	0	0	0	0	0	0	0	0	0.017270591859524818	0.014392159882937348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011513727906349878	0.05756863953174939	0.011513727906349878	0	0.008635295929762409	0	0	0	0.011513727906349878	0	0	0	0.011513727906349878	0	0	0.014392159882937348	0	0	0	0	0	0	0	0	0	0	0.011513727906349878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106255	237.1970041202973	24.743540375062576	262.1154838461242	437.27425006738804	136.47048403866148	89.31988139705034	10.528976857021835	0	0	0	0.0	0	0	0	0.18383457198968	0	0	0	0	0.11267280218722323	0	0.014825368708845162	0	0	0	0	0.014825368708845162	0	0	0	0	0	0	0.020755516192383226	0.026685663675921293	0	0	0.03558088490122839	0	0.014825368708845162	0	0	0	0	0	0	0	0	0.017790442450614195	0.014825368708845162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01186029496707613	0.059301474835380646	0.01186029496707613	0	0.008895221225307098	0	0	0	0.01186029496707613	0	0	0	0.01186029496707613	0	0	0.014825368708845162	0	0	0	0	0	0	0	0	0	0	0.01186029496707613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106260	276.85819149755474	28.88085313258115	305.94323520351185	510.389912010474	159.2894123762948	104.25486156571296	12.289503831491393	0	0	0	0.0	0	0	0	0.21457314490353882	0	0	0	0	0.1315125726828141	0	0.017304285879317646	0	0	0	0	0.017304285879317646	0	0	0	0	0	0	0.024226000231044705	0.031147714582771765	0	0	0.04153028611036235	0	0.017304285879317646	0	0	0	0	0	0	0	0	0.020765143055181175	0.017304285879317646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013843428703454118	0.06921714351727058	0.013843428703454118	0	0.010382571527590588	0	0	0	0.013843428703454118	0	0	0	0.013843428703454118	0	0	0.017304285879317646	0	0	0	0	0	0	0	0	0	0	0.013843428703454118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106265	287.254813431399	29.965391428241364	317.4320632292348	529.5561534907005	165.2710732026647	108.16985636720705	12.751001193730986	0	0	0	0.0	0	0	0	0.22263082906542414	0	0	0	0	0.13645115329816318	0	0.017954099118179367	0	0	0	0	0.017954099118179367	0	0	0	0	0	0	0.025135738765451113	0.032317378412722864	0	0	0.04308983788363048	0	0.017954099118179367	0	0	0	0	0	0	0	0	0.02154491894181524	0.017954099118179367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014363279294543493	0.07181639647271747	0.014363279294543493	0	0.01077245947090762	0	0	0	0.014363279294543493	0	0	0	0.014363279294543493	0	0	0.017954099118179367	0	0	0	0	0	0	0	0	0	0	0.014363279294543493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106270	376.58875004813433	39.28438715391429	416.1508818206323	694.243858061535	216.66904771073206	141.8098116985637	16.71646001001194	0	0	0	0.0	0	0	0	0.2918672263082907	0	0	0	0	0.178886364511533	0	0.023537679540991185	0	0	0	0	0.023537679540991185	0	0	0	0	0	0	0.03295275135738766	0.04236782317378413	0	0	0.05649043089837884	0	0.023537679540991185	0	0	0	0	0	0	0	0	0.02824521544918942	0.023537679540991185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018830143632792947	0.09415071816396474	0.018830143632792947	0	0.01412260772459471	0	0	0	0.018830143632792947	0	0	0	0.018830143632792947	0	0	0.023537679540991185	0	0	0	0	0	0	0	0	0	0	0.018830143632792947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106275	165.96089086988331	17.31244464553891	183.39573626246678	305.9500028880588	95.48503022834917	62.49491701644268	7.36686530093573	0	0	0	0.0	0	0	0	0.12862451384342868	0	0	0	0	0.07883437945242404	0	0.010372944664792636	0	0	0	0	0.010372944664792636	0	0	0	0	0	0	0.014522122530709692	0.018671300396626747	0	0	0.02489506719550233	0	0.010372944664792636	0	0	0	0	0	0	0	0	0.012447533597751165	0.010372944664792636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00829835573183411	0.041491778659170545	0.00829835573183411	0	0.006223766798875582	0	0	0	0.00829835573183411	0	0	0	0.00829835573183411	0	0	0.010372944664792636	0	0	0	0	0	0	0	0	0	0	0.00829835573183411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106280	376.9738101197581	39.32455523893873	416.5763939697331	694.9537188570988	216.89059070430127	141.9548115060264	16.7335525049097	0	0	0	0.0	0	0	0	0.2921656590550271	0	0	0	0	0.17906927490469404	0	0.02356174669798606	0	0	0	0	0.02356174669798606	0	0	0	0	0	0	0.032986445377180484	0.0424111440563749	0	0	0.05654819207516654	0	0.02356174669798606	0	0	0	0	0	0	0	0	0.02827409603758327	0.02356174669798606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018849397358388847	0.09424698679194424	0.018849397358388847	0	0.014137048018791634	0	0	0	0.018849397358388847	0	0	0	0.018849397358388847	0	0	0.02356174669798606	0	0	0	0	0	0	0	0	0	0	0.018849397358388847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106285	264.1512091339674	27.555306326774232	291.9013342831838	486.96450575686396	151.9784935885094	99.46986791944242	11.725451499865224	0	0	0	0.0	0	0	0	0.20472486426123457	0	0	0	0	0.1254765297084986	0	0.01651006969848666	0	0	0	0	0.01651006969848666	0	0	0	0	0	0	0.02311409757788132	0.029718125457275986	0	0	0.03962416727636798	0	0.01651006969848666	0	0	0	0	0	0	0	0	0.01981208363818399	0.01651006969848666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013208055758789326	0.06604027879394664	0.013208055758789326	0	0.009906041819091995	0	0	0	0.013208055758789326	0	0	0	0.013208055758789326	0	0	0.01651006969848666	0	0	0	0	0	0	0	0	0	0	0.013208055758789326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106290	243.35796526627902	25.38622973545381	268.9236782317378	448.6320227964111	140.0151719357696	91.63987831645424	10.802456775386037	0	0	0	0.0	0	0	0	0.1886094959374639	0	0	0	0	0.11559936847780046	0	0.015210443220763217	0	0	0	0	0.015210443220763217	0	0	0	0	0	0	0.021294620509068506	0.027378797797373792	0	0	0.03650506372983173	0	0.015210443220763217	0	0	0	0	0	0	0	0	0.018252531864915864	0.015210443220763217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012168354576610575	0.06084177288305287	0.012168354576610575	0	0.009126265932457932	0	0	0	0.012168354576610575	0	0	0	0.012168354576610575	0	0	0.015210443220763217	0	0	0	0	0	0	0	0	0	0	0.012168354576610575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106295	196.38063652816822	20.48572336247064	217.01119604143403	362.02900573761025	112.98692672032038	73.94990180599946	8.717172397858986	0	0	0	0.0	0	0	0	0.1522007008356117	0	0	0	0	0.0932843005121491	0	0.01227425006738804	0	0	0	0	0.01227425006738804	0	0	0	0	0	0	0.017183950094343255	0.022093650121298474	0	0	0.0294582001617313	0	0.01227425006738804	0	0	0	0	0	0	0	0	0.01472910008086565	0.01227425006738804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009819400053910432	0.04909700026955216	0.009819400053910432	0	0.007364550040432825	0	0	0	0.009819400053910432	0	0	0	0.009819400053910432	0	0	0.01227425006738804	0	0	0	0	0	0	0	0	0	0	0.009819400053910432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106300	259.91554834610497	27.113457391505257	287.22070064307445	479.1560370056606	149.54152065924757	97.87487003735224	11.537434055989834	0	0	0	0.0	0	0	0	0.20144210404713314	0	0	0	0	0.12346451538372676	0	0.016245330971542994	0	0	0	0	0.016245330971542994	0	0	0	0	0	0	0.022743463360160192	0.02924159574877739	0	0	0.038988794331703186	0	0.016245330971542994	0	0	0	0	0	0	0	0	0.019494397165851593	0.016245330971542994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012996264777234395	0.06498132388617198	0.012996264777234395	0	0.009747198582925796	0	0	0	0.012996264777234395	0	0	0	0.012996264777234395	0	0	0.016245330971542994	0	0	0	0	0	0	0	0	0	0	0.012996264777234395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106305	436.6581212214564	45.55060841772883	482.53077708036506	804.9821421695098	251.2297547075359	164.42978166275174	19.38288921406292	0	0	0	0.0	0	0	0	0.33842273479918367	0	0	0	0	0.20742038584466094	0	0.02729215603219223	0	0	0	0	0.02729215603219223	0	0	0	0	0	0	0.03820901844506912	0.04912588085794602	0	0	0.06550117447726135	0	0.02729215603219223	0	0	0	0	0	0	0	0	0.032750587238630675	0.02729215603219223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021833724825753784	0.10916862412876892	0.021833724825753784	0	0.016375293619315338	0	0	0	0.021833724825753784	0	0	0	0.021833724825753784	0	0	0.02729215603219223	0	0	0	0	0	0	0	0	0	0	0.021833724825753784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106310	395.8417536293273	41.292791405136896	437.42648927567484	729.736897839732	227.7461973891948	149.0598020717009	17.571084754900074	0	0	0	0.0	0	0	0	0.3067888636451153	0	0	0	0	0.18803188416958683	0	0.024741037390735108	0	0	0	0	0.024741037390735108	0	0	0	0	0	0	0.034637452347029155	0.04453386730332319	0	0	0.05937848973776426	0	0.024741037390735108	0	0	0	0	0	0	0	0	0.02968924486888213	0.024741037390735108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019792829912588086	0.09896414956294043	0.019792829912588086	0	0.014844622434441065	0	0	0	0.019792829912588086	0	0	0	0.019792829912588086	0	0	0.024741037390735108	0	0	0	0	0	0	0	0	0	0	0.019792829912588086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106315	469.0031672378605	48.924727559782816	518.2737976048365	864.6104489968809	269.8393661673534	176.60976548962225	20.81865878547499	0	0	0	0.0	0	0	0	0.3634910855250491	0	0	0	0	0.2227848588701914	0	0.029313797219762024	0	0	0	0	0.029313797219762024	0	0	0	0	0	0	0.04103931610766683	0.05276483499557164	0	0	0.07035311332742886	0	0.029313797219762024	0	0	0	0	0	0	0	0	0.03517655666371443	0.029313797219762024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02345103777580962	0.1172551888790481	0.02345103777580962	0	0.017588278331857214	0	0	0	0.02345103777580962	0	0	0	0.02345103777580962	0	0	0.029313797219762024	0	0	0	0	0	0	0	0	0	0	0.02345103777580962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106320	494.41713196503525	51.57582117139667	546.3575994454927	911.461261504101	284.4612037429243	186.17975278216335	21.946763448727328	0	0	0	0.0	0	0	0	0.38318764680965767	0	0	0	0	0.23485694481882244	0	0.030902229581424006	0	0	0	0	0.030902229581424006	0	0	0	0	0	0	0.043263121413993605	0.055624013246563214	0	0	0.07416535099541761	0	0.030902229581424006	0	0	0	0	0	0	0	0	0.03708267549770881	0.030902229581424006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024721783665139205	0.12360891832569602	0.024721783665139205	0	0.018541337748854404	0	0	0	0.024721783665139205	0	0	0	0.024721783665139205	0	0	0.030902229581424006	0	0	0	0	0	0	0	0	0	0	0.024721783665139205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106325	762.4189418152412	79.53280834841541	842.5140552196849	1405.5243752166043	438.65512726712615	287.09961877623317	33.843139897570175	0	0	0	0.0	0	0	0	0.5908968385382571	0	0	0	0	0.3621625784589318	0	0.04765297084985944	0	0	0	0	0.04765297084985944	0	0	0	0	0	0	0.06671415918980322	0.085775347529747	0	0	0.11436713003966267	0	0.04765297084985944	0	0	0	0	0	0	0	0	0.05718356501983134	0.04765297084985944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038122376679887555	0.19061188339943777	0.038122376679887555	0	0.02859178250991567	0	0	0	0.038122376679887555	0	0	0	0.038122376679887555	0	0	0.04765297084985944	0	0	0	0	0	0	0	0	0	0	0.038122376679887555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106330	336.1574425276291	35.06673822634679	371.47210616504293	619.708474527321	193.40703338596018	126.58483191497554	14.92174804574685	0	0	0	0.0	0	0	0	0.2605317879009588	0	0	0	0	0.15968077322961993	0	0.021010628056528938	0	0	0	0	0.021010628056528938	0	0	0	0	0	0	0.02941487927914051	0.037819130501752084	0	0	0.050425507335669445	0	0.021010628056528938	0	0	0	0	0	0	0	0	0.025212753667834722	0.021010628056528938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01680850244522315	0.08404251222611575	0.01680850244522315	0	0.012606376833917361	0	0	0	0.01680850244522315	0	0	0	0.01680850244522315	0	0	0.021010628056528938	0	0	0	0	0	0	0	0	0	0	0.01680850244522315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2106335	215.63364010936115	22.494127613693248	238.28680349647655	397.5220455158073	124.06407639878316	81.19989217913665	9.571797142747121	0	0	0	0.0	0	0	0	0.16712233817243635	0	0	0	0	0.10242982017020293	0	0.013477607917131965	0	0	0	0	0.013477607917131965	0	0	0	0	0	0	0.01886865108398475	0.024259694250837537	0	0	0.03234625900111671	0	0.013477607917131965	0	0	0	0	0	0	0	0	0.016173129500558357	0.013477607917131965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010782086333705572	0.05391043166852786	0.010782086333705572	0	0.008086564750279178	0	0	0	0.010782086333705572	0	0	0	0.010782086333705572	0	0	0.013477607917131965	0	0	0	0	0	0	0	0	0	0	0.010782086333705572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2109	24411.653360737804	2546.5360862951984	26976.193716546655	45003.04485636721	14045.161163310098	9192.552793715584	1083.612899033463	0	0	0	0.0	0	0	0	18.91974084485348	0	0	0	0	11.595970195232775	0	1.525785552004313	0	0	0	0	1.525785552004313	0	0	0	0	0	0	2.1360997728060385	2.7464139936077623	0	0	3.661885324810352	0	1.525785552004313	0	0	0	0	0	0	0	0	1.830942662405176	1.525785552004313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22062844160345	6.103142208017252	1.22062844160345	0	0.915471331202588	0	0	0	1.22062844160345	0	0	0	1.22062844160345	0	0	1.525785552004313	0	0	0	0	0	0	0	0	0	0	1.22062844160345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2109005	652.2917613308175	68.04473603142209	720.8175805768417	1202.5041876853172	375.2938311063191	245.6296738418884	28.954686356810043	0	0	0	0.0	0	0	0	0.50554507297162	0	0	0	0	0.3098502060148639	0	0.040769763949324196	0	0	0	0	0.040769763949324196	0	0	0	0	0	0	0.057077669529053875	0.07338557510878355	0	0	0.09784743347837807	0	0.040769763949324196	0	0	0	0	0	0	0	0	0.048923716739189035	0.040769763949324196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03261581115945936	0.16307905579729678	0.03261581115945936	0	0.024461858369594518	0	0	0	0.03261581115945936	0	0	0	0.03261581115945936	0	0	0.040769763949324196	0	0	0	0	0	0	0	0	0	0	0.03261581115945936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2109010	603.0040721629636	62.9032211482922	666.3520254919327	1111.6420058531326	346.93632792945436	227.0696984866572	26.766847009896416	0	0	0	0.0	0	0	0	0.46734568138934884	0	0	0	0	0.2864376756902461	0	0.037689167853979744	0	0	0	0	0.037689167853979744	0	0	0	0	0	0	0.05276483499557165	0.06784050213716354	0	0	0.0904540028495514	0	0.037689167853979744	0	0	0	0	0	0	0	0	0.0452270014247757	0.037689167853979744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030151334283183798	0.15075667141591897	0.030151334283183798	0	0.02261350071238785	0	0	0	0.030151334283183798	0	0	0	0.030151334283183798	0	0	0.037689167853979744	0	0	0	0	0	0	0	0	0	0	0.030151334283183798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-2109015	655.7573019754323	68.40624879664215	724.6471899187493	1208.8929348453926	377.2877180484424	246.9346721090531	29.10851881088991	0	0	0	0.0	0	0	0	0.5082309676922485	0	0	0	0	0.3114963995533136	0	0.040986368362278106	0	0	0	0	0.040986368362278106	0	0	0	0	0	0	0.05738091570718934	0.07377546305210059	0	0	0.09836728406946744	0	0.040986368362278106	0	0	0	0	0	0	0	0	0.04918364203473372	0.040986368362278106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03278909468982248	0.16394547344911242	0.03278909468982248	0	0.02459182101736686	0	0	0	0.03278909468982248	0	0	0	0.03278909468982248	0	0	0.040986368362278106	0	0	0	0	0	0	0	0	0	0	0.03278909468982248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
