entity_id	valid	rejected	polled	electors	PA	UNP	Ind 2	SMBP	Ind 1	SLPF 
LK-1227695	362.83331384178433	5.480243922813466	368.3135577645978	472.9321861164481	267.1837607551583	89.72677303483418	2.0377245008771196	1.9245175841617241	1.060028401971431	0.9005095647815554
LK-1227700	493.20199370701414	7.449335895079776	500.65132960209394	642.8602010414056	363.1848522819035	121.96626291315123	2.769893910283184	2.6160109152674518	1.4409044078745858	1.2240692785342355
LK-1227705	503.8042658647287	7.609472892824326	511.413738757553	656.6796480383149	370.9921699663075	124.58814913819509	2.8294378080360874	2.6722468187007493	1.4718792637763485	1.2503828697129173
LK-1227710	560.7423941191212	8.46946788071172	569.2118619998329	730.8951967254197	412.92035753069916	138.66864923565282	3.149210592264639	2.9742544482499373	1.638225712137666	1.3916966001169493
LK-1227715	277.2297830869045	4.187285941024142	281.4170690279286	361.35294740066274	204.14689945145213	68.55746944003565	1.5569626597610895	1.4704647342188066	0.8099351209868294	0.6880516804499764
LK-1227720	167.2802940439395	2.526605964414	169.8069000083535	218.04016372901177	123.1821234650405	41.367538217358614	0.9394703867680226	0.8872775875031325	0.4887143931166987	0.41516999415253525
LK-1227725	523.0454264472476	7.9000918887311	530.9455183359786	681.7593851808538	385.1610057639295	129.34638710216356	2.937498955809874	2.774304569375992	1.5280928911536213	1.2981371648149695
LK-1227730	378.933060451647	5.723414919388522	384.6564753710355	493.9172722969398	279.03931723888286	93.70815582101189	2.1281430122796756	2.009912844930805	1.1070642942667	0.9404672402751092
LK-1227735	387.1792721298694	5.847965917634283	393.02723804750366	504.66573107231363	285.1116754378637	95.74740066271266	2.1744549327541556	2.0536518809344804	1.1311558488569597	0.9609333667474174
LK-1227740	436.6565421992036	6.595271907108846	443.25181410631245	569.1564837245566	321.5458246317489	107.98286971291732	2.452326455601036	2.316086096956534	1.2757051763985185	1.0837301255812657
LK-1227745	279.97852031297856	4.228802940439395	284.207323253418	364.935766992454	206.1710188511124	69.23721772060256	1.5723999665859159	1.4850444128866984	0.8179656391835826	0.6948737226074123
LK-1227750	394.24745356834575	5.954723916130649	400.20217748447635	513.8786957369198	290.31655389413305	97.4953248127419	2.2141508645894246	2.0911424832233454	1.1518057527914682	0.9784757608665386
LK-1227755	533.647698604962	8.060228886475649	541.7079274914377	695.5788321777629	392.9683234483335	131.9682733272074	2.9970428535627764	2.830540472809289	1.5590677470553838	1.3244507559936514
LK-1230	59849.99999999999	867.0000000000001	60717.0	80414.99999999999	39151.0	19919.999999999996	282.99999999999994	227.9999999999999	152.00000000000003	116.0
LK-1230005	569.7224116100127	8.25312165189442	577.9755332619071	765.484172591799	372.6850816531931	189.62189539300672	2.69392552189864	2.1703710918476675	1.4469140612317783	1.1042238888347782
LK-1230010	541.741501899289	7.847784162851855	549.5892860621408	727.8887698451349	354.38131229505535	180.30895100808414	2.5616181292815168	2.0637771500925295	1.3758514333950196	1.0499918833804096
LK-1230015	542.5187493912536	7.859043537547482	550.377792928801	728.9330865880977	354.8897503327814	180.5676439076653	2.5652933346319924	2.066738092919061	1.377825395279374	1.0514983279763643
LK-1230020	301.5720268822441	4.368637381903184	305.94066426414724	405.1948962696016	197.27395863770656	100.37284503749878	1.4259796759845458	1.148845816694263	0.7658972111295087	0.5845005032304146
LK-1230025	308.17863056394276	4.4643420668160125	312.6429726307588	414.07158858478624	201.59568195837798	102.57173468393884	1.457218921463589	1.1740138307197818	0.7826758871465213	0.5973052822960294
LK-1230030	419.32502191487293	6.074432648290641	425.39945456316354	563.4088828284796	274.30232135320284	139.56481932404793	1.9827732865816046	1.5974286549138015	1.0649524366092011	0.8127268595175482
LK-1230035	207.13645660855167	3.000623356384533	210.13707996493622	278.3104119996104	135.49873705399176	68.94165773838512	0.9794422259017564	0.789091263270673	0.5260608421804487	0.40146748482192135
LK-1230040	293.41092821661636	4.250413947599104	297.66134216421545	394.22957046849126	191.93535924158306	97.65656959189637	1.387390019804552	1.1177559170156812	0.7451706113437875	0.5686828349728905
LK-1230045	374.63329112691144	5.427018603292101	380.0603097302036	503.36067010811337	245.06713418395506	124.68997759812993	1.7714489789292556	1.4271744423882342	0.9514496282588227	0.7261062952501542
LK-1230050	555.3433330086685	8.044823220025323	563.3881562286939	746.1643128469855	363.27897795526115	184.83607675075484	2.6259342229148404	2.1155936495568324	1.4103957663712217	1.0763546638096164
LK-1230055	488.8886724456998	7.082146683549235	495.97081912924904	656.8752313236583	319.8075257296841	162.71783383656376	2.3117041654491737	1.8624330378883802	1.24162202525892	0.9475536508554917
LK-1230060	460.9077627349762	6.6768091945066725	467.5845719294828	619.2798285769943	301.5037563715464	153.4048894516412	2.179396772832051	1.7558390961332426	1.1705593974221618	0.8933216454011234
LK-1230065	270.09350345767996	3.9126327067303013	274.00613616441024	362.9000681796046	176.68221810980165	89.8957826044609	1.2771338592902828	1.0289276322197332	0.6859517548131555	0.5234894970942502
LK-1230070	510.26297847472483	7.391779487678971	517.6547579624038	685.5939417551377	333.7895717671504	169.83188857504626	2.4127723125872533	1.9438589656179992	1.2959059770786663	0.9889808772442452
LK-1230075	563.8930554202785	8.168676341677218	572.0617317619557	757.6517970195772	368.8717963702477	187.68169864614782	2.666361481770072	2.14816402064868	1.43210934709912	1.092925554365118
LK-1230080	523.0875620921398	7.577559170156813	530.6651212622967	702.8251680140255	342.17879938963017	174.10032141813576	2.4734132008701017	1.992714522255771	1.328476348170514	1.0138372130774975
LK-1230085	309.73312554787185	4.486860816207266	314.2199863640791	416.160222070712	202.61255803383008	103.0891204831012	1.46456933216454	1.179935716372845	0.78662381091523	0.6003181714879388
LK-1230090	478.0072075581961	6.92451543781046	484.9317229960066	642.2547969221778	312.6893932015194	159.0961332424272	2.2602512905425147	1.8209798383169375	1.2139865588779584	0.9264634265121262
LK-1230095	244.83295996883217	3.5467030291224306	248.3796629979546	328.95977403331057	160.15798188370508	81.48826336807245	1.1576896853998246	0.9326969903574559	0.6217979935716372	0.47453004772572316
LK-1230100	743.4372260640888	10.769591896367002	754.2068179604559	998.8889646440051	486.3209830849648	247.43975844940098	3.515333917729944	2.8321418135774814	1.8880945423849875	1.4409142560306485
LK-1230105	434.8699717541638	6.2996201422031755	441.169591896367	584.2952176877375	284.47108210772376	144.73867731567157	2.056277393591117	1.6566475114444337	1.1044316742962892	0.8428557514366417
LK-1230110	525.0306808220512	7.60570760689588	532.636388428947	705.4359598714327	343.4498944839453	174.74705366708872	2.4826012142462908	2.0001168793221	1.3334112528814	1.0176033245673841
LK-1230115	426.70887308853605	6.1813967078990935	432.8902697964352	573.329891886627	279.13248271160023	142.02240187006913	2.017687737411123	1.6255576117658517	1.0837050745105679	0.8270380831791175
LK-1230120	328.77568910100325	4.762715496250122	333.53840459725336	441.74598227330284	215.06928995811825	109.42709652284017	1.5546118632511932	1.2524788156228694	0.834985877081913	0.6372260640888283
LK-1230125	394.4531021720074	5.714132658030583	400.16723483003796	529.9907470536671	258.03230414596925	131.28664653745008	1.865166715366384	1.50267848446479	1.00178565630986	0.7645206324469984
LK-1230130	1063.2745690074996	15.402824583617413	1078.6773935911172	1428.6253043732345	695.5432356092334	353.89188662705754	5.027680919450667	4.050569786695236	2.7003798577968245	2.0608162072659977
LK-1230135	691.7502678484465	10.020843479107821	701.7711113275543	929.4419012369729	452.5098535761826	230.23668062725238	3.2709327619233144	2.6352391156131296	1.7568260770754196	1.3407356903996623
LK-1230140	601.5895587805591	8.714756014415116	610.3043147949742	808.3011590532775	393.53104119996107	200.2283042758352	2.844608941268141	2.2917697477354633	1.5278464984903088	1.16598811726892
LK-1230145	416.60465569299697	6.035024836855946	422.6396805298529	559.7537742281095	272.52278822116165	138.65939417551377	1.9699100678549397	1.5870653550209408	1.0580435700139605	0.8074543034317068
LK-1230150	260.37790980812315	3.771890523034967	264.1498003311581	349.84610889256845	170.32674263822605	86.66212135969612	1.2311937924093375	0.9919158468880881	0.6612772312587254	0.5046589396448168
LK-1230155	461.2963864809584	6.682438881854486	467.9788253628129	619.8019869484757	301.7579753904094	153.53423590143177	2.1812343755072887	1.7573195675465083	1.171546378364339	0.8940748676991007
LK-1230160	288.35881951884676	4.17722801207753	292.5360475309243	387.4415116392325	188.63051199636374	95.97506574461868	1.36350118502646	1.0985097886432258	0.7323398590954838	0.558890945099185
LK-1230165	303.51514561215544	4.396785818642251	307.91193143079767	407.80568812700886	198.54505373202167	101.01957728645174	1.435167689360735	1.156248173760592	0.7708321158403948	0.5882666147203013
LK-1230170	210.63407032239215	3.0512905425148538	213.68536086490698	283.0098373429434	137.78670822375898	70.10577578650044	0.9959806499788968	0.8024155059900653	0.5349436706600436	0.40824648550371745
LK-1230175	283.6953345670595	4.109671763903769	287.8050063309633	381.17561118145517	185.57988377000748	94.42290834713158	1.3414499529236064	1.0807441316840363	0.7204960877893575	0.549852277523457
LK-1230180	292.6336807246518	4.239154572903478	296.8728352975553	393.1852537255284	191.42692120385703	97.3978766923152	1.3837148144540763	1.1147949741891499	0.7431966494594332	0.5671763903769359
LK-1230185	386.2920035063797	5.595909223726502	391.88791273010617	519.0254212525567	252.69370474984578	128.57037109184768	1.8265770591863901	1.4715885847862082	0.9810590565241388	0.7487029641894744
LK-1230190	455.078406545242	6.592363884289471	461.6707704295315	611.4474530047726	297.690471088601	151.4646927047823	2.1518327327034834	1.7336320249342554	1.1557546832895036	0.8820233109314632
LK-1230195	493.16353365150485	7.144073244375183	500.30760689588004	662.6189734099543	322.60393493717737	164.14064478426025	2.33191779487679	1.878718223434304	1.2524788156228694	0.9558390961332425
LK-1230200	219.96104022596668	3.1864030388623745	223.14744326482906	295.5416382584981	143.88796467647154	73.21009058147462	1.0400831141846043	0.8379468199084444	0.5586312132722964	0.4263238206551735
LK-1230205	448.86042660952563	6.502288886724457	455.36271549625013	603.0929190610694	293.62296678679263	149.39514950813285	2.1224310898996785	1.7099444823220025	1.1399629882146682	0.8699717541638259
LK-1230210	251.43956365053083	3.642407714035259	255.0819713645661	337.8364663484952	164.4797052043765	83.68715301451252	1.1889289308788675	0.9578650043829746	0.6385766695886498	0.48733482679133794
LK-1230215	204.0274666406935	2.955585857602026	206.9830524982955	274.13314502775887	133.46498490308758	67.9068861400604	0.9647414044998539	0.7772474919645467	0.5181649946430311	0.39544170643810267
LK-1230220	343.5433914483296	4.97664361546703	348.5200350637967	461.58800038959777	224.72961267491317	114.34226161488264	1.6244407649102304	1.30873672932697	0.8724911528846466	0.6658485114119672
LK-1230225	566.6134216421545	8.208084153111912	574.8215057952664	761.3069056199474	370.6513295022889	188.58712379468201	2.679224700496737	2.158527320541541	1.4390182136943606	1.0981981104509595
LK-1230230	533.9690269796436	7.7351904158955875	541.7042173955391	717.445602415506	349.2969319177949	177.72202201227233	2.5248660757767603	2.034167721827213	1.3561118145514757	1.034927437420863
LK-1230235	415.0501607090679	6.0125060874646925	421.06266679653254	557.6651407421837	271.50591214570954	138.1420083763514	1.9625596571539885	1.5811434693678776	1.0540956462452518	0.8044414142397974
LK-1230240	370.7470536670887	5.370721729813967	376.1177753969027	498.13908639329895	242.52494399532483	123.39651310022403	1.7530729521768773	1.412369728255576	0.9415798188370508	0.7185740722703808
LK-1230245	293.0223044706341	4.244784260251291	297.26708873088535	393.70741209700986	191.68114022272005	97.52722314210578	1.385552417129314	1.1162754456024155	0.7441836304016104	0.5679296126749132
LK-1230250	371.52430115905327	5.3819811045095935	376.90628226356284	499.1834031362618	243.03338203305086	123.65520599980519	1.756748157527353	1.4153306710821076	0.9435537807214052	0.7200805168663355
LK-1230255	482.28206876400117	6.986441998636408	489.26851076263756	647.9985390084738	315.4858024090127	160.5189441901237	2.280464919970131	1.8372650238628616	1.2248433492419077	0.934748871789877
LK-1230260	595.760202590825	8.630310704197916	604.3905132950229	800.4687834810559	389.71775591701567	198.28810752897633	2.8170449011395733	2.2695626765364763	1.5130417843576507	1.1546897827992597
LK-1230265	457.4101490211357	6.626142008376352	464.03629102951203	614.5804032336613	299.21578520177917	152.24077140352586	2.1628583487549107	1.7425148534138504	1.1616765689425668	0.8865426447193273
LK-1230270	463.62812895685204	6.716217005941366	470.3443459627934	622.9349371773644	303.2832895035875	154.31031460017533	2.1922599915587155	1.766202396026103	1.1774682640174021	0.8985942014869647
LK-1230275	338.87990649654233	4.90908736729327	343.78899386383557	455.3220999318204	221.67898444855686	112.79010421739554	1.6023895328073763	1.2909710723677803	0.8606473815785202	0.6568098438362391
LK-1230280	298.4630369143859	4.3235998831206786	302.7866367975066	401.0176292977501	195.24020648680238	99.33807343917405	1.4112788545826436	1.1370020453881369	0.7580013635920912	0.5784747248465959
LK-1230285	666.4897243595988	9.654913801499951	676.1446381610987	895.5016070906789	435.98561735008605	221.82916139086396	3.1514885880328563	2.5390084737508523	1.6926723158339017	1.2917762410311355
LK-1230290	422.82263562871333	6.12509983442096	428.9477354631343	568.1083081718126	276.59029252297	140.72893737216324	1.9993117106587448	1.6107528976331937	1.0738352650887957	0.8195058601993441
LK-1230295	252.99405863445995	3.664926463426512	256.65898509788644	339.92509983442096	165.49658127982858	84.20453881367489	1.196279341579819	0.9637868900360379	0.6425245933573586	0.49034771598324733
LK-1230300	268.53900847375087	3.8901139573390475	272.4291224310899	360.8114346936788	175.66534203434955	89.37839680529854	1.2697834485893316	1.02300574656667	0.6820038310444466	0.5204766079023408
